SECID;SHORTNAME;NAME;TYPENAME;ISIN;REGNUMBER;LISTLEVEL;FACEVALUE;FACEUNIT;ISSUESIZE;IS_COLLATERAL;IS_EXTERNAL;PRIMARY_BOARDID;PRIMARY_BOARD_TITLE;MATDATE;IS_RII;INCLUDEDBYMOEX;DURATION;IS_QUALIFIED_INVESTORS;HIGH_RISK;COUPONFREQUENCY;EVENINGSESSION;MORNINGSESSION;WAPRICE;YIELDATWAP;COUPONDATE;COUPONPERCENT;COUPONVALUE;COUPONDAYSPASSED;COUPONDAYSREMAIN;COUPONLENGTH;ISSUEDATE;INITIALFACEVALUE;SECSUBTYPE;STARTDATEMOEX;REPLBOND;DAYSTOREDEMPTION;OFFERDATE;EMITENTNAME;INN;LOTSIZE;PRICE;PRICE_RUB;RTL1;RTH1;RTL2;RTH2;RTL3;RTH3;DISCOUNT1;LIMIT1;DISCOUNT2;LIMIT2;DISCOUNT3;DISCOUNTL0;DISCOUNTH0;FULLCOVERED
RU000A103D45;ИА ТБ1Б;ИА ТБ-1 кл.Б;Биржевые облигации;RU000A103D45;4B02-02-00034-L;3;1000;RUB;877500;0;0;TQCB;Т+: Облигации - безадрес.;23.03.2034;;;;0;0;4;0;0;;;23.12.2024;;;22;69;91;08.07.2021;1000;Облигации с ипотечным покрытием;08.07.2021;False;3446;;"Общество с ограниченной ответственностью ""Ипотечный агент ТБ-1""";9705137995;1;110,86;1108,6;0;2217,2;0;2217,2;0;2217,2;100;;;;;100;100;1
RU000A103DN5;Башкорт21;Республика Башкортостан 34012;Региональные облигации;RU000A103DN5;RU34012BAS0;1;700;RUB;10000000;0;0;TQCB;Т+: Облигации - безадрес.;07.07.2026;;;441;0;0;4;0;0;88,01;19,71;07.01.2025;7,65;13,35;7;84;91;13.07.2021;1000;;13.07.2021;False;630;;Министерство финансов Республики Башкортостан;274034308;1;88,02;617,17;561,62;672,72;543,11;691,23;524,59;709,75;9;200000;12;1000000;15;9;9;0
RU000A103DS4;СибурХ Б03;СИБУР Холдинг БО-03;Биржевые облигации;RU000A103DS4;4B02-03-65134-D;2;1000;RUB;10000000;1;0;TQCB;Т+: Облигации - безадрес.;01.07.2031;;;260;0;0;2;0;0;91,73;21,4;07.01.2025;7,65;38,15;98;84;182;13.07.2021;1000;;13.07.2021;False;2450;11.07.2025;"Публичное акционерное общество ""СИБУР Холдинг""";7727547261;1;92,13;941,84;866,49;1017,19;838,24;1045,44;809,98;1073,7;8;200000;11;1000000;14;8;8;0
RU000A103DT2;Артгн БО01;Артген БО-01;Биржевые облигации;RU000A103DT2;4B02-01-08902-A;3;1000;RUB;300000;0;0;TQCB;Т+: Облигации - безадрес.;08.07.2026;;;577;0;0;4;0;0;84,34;23,73;08.01.2025;10,75;26,8;6;85;91;14.07.2021;1000;;14.07.2021;False;631;;"Публичное акционерное общество ""Артген биотех""";7702508905;1;84,08;842,57;0;1685,14;0;1685,14;0;1685,14;100;;;;;100;100;1
RU000A103DY2;БЭЛТИ БОП4;БЭЛТИ-ГРАНД ООО БО-П04;Биржевые облигации;RU000A103DY2;4B02-04-00417-R-001P;3;760;RUB;250000;0;0;TQIR;Т+ Облигации ПИР - безадрес.;13.02.2027;;;407;0;1;12;0;0;85,93;28,75;26.10.2024;12,25;7,65;19;11;30;14.07.2021;1000;;14.07.2021;False;851;;"Общество с ограниченной ответственностью ""БЭЛТИ-ГРАНД""";7728192413;1;85,73;656,4;0;1312,8;0;1312,8;0;1312,8;100;;;;;100;100;1
RU000A103EN3;РЖД 1Р-23R;РЖД БО 001Р-23R;Биржевые облигации;RU000A103EN3;4B02-23-65045-D-001P;2;1000;RUB;15000000;1;0;TQCB;Т+: Облигации - безадрес.;10.07.2028;;;;0;0;2;0;0;;;13.01.2025;7,85;39,14;92;90;182;19.07.2021;1000;;19.07.2021;False;1364;;"открытое акционерное общество ""Российские железные дороги""";7708503727;1;69,88;718,59;582,06;855,12;560,5;876,68;538,94;898,24;19;300000;22;1500000;25;10;10;0
RU000A103EZ7;Ростел2P6R;Ростелеком ПАО 002P-06R;Биржевые облигации;RU000A103EZ7;4B02-06-00124-A-002P;1;1000;RUB;15000000;0;0;TQCB;Т+: Облигации - безадрес.;17.07.2026;;;594;0;0;2;0;0;82,73;20,78;17.01.2025;7,7;38,39;88;94;182;23.07.2021;1000;;23.07.2021;False;640;;"Публичное акционерное общество ""Ростелеком""";7707049388;1;82,65;845,06;726,75;963,37;701,4;988,72;676,05;1014,07;14;300000;17;1500000;20;10;10;0
RU000A103F43;ВЭББНКР 01;МФК ВЭББАНКИР 01;Корпоративные облигации;RU000A103F43;4-01-00606-R;3;250,3;RUB;300000;0;0;TQIR;Т+ Облигации ПИР - безадрес.;02.01.2025;;;47;1;1;12;0;0;98,91;23,22;03.11.2024;12,75;2,62;11;19;30;22.07.2021;1000;;22.07.2021;False;79;;"Общество с ограниченной ответственностью микрофинансовая компания ""ВЭББАНКИР""";7733812126;1;98,84;248,36;0;496,72;0;496,72;0;496,72;100;;;;;100;100;1
RU000A103F92;СберИОС457;СберИОС 001Р-457R 5Г SBRIF ИНД;Биржевые облигации;RU000A103F92;4B02-470-01481-B-001P;3;1000;RUB;109422;0;0;TQCB;Т+: Облигации - безадрес.;24.08.2026;;;677;1;0;;0;0;;;24.08.2026;0,01;0,5;1156;678;1834;16.08.2021;1000;;16.08.2021;False;678;;"Публичное акционерное общество ""Сбербанк России""";7707083893;1;108,44;1084,4;0;2168,8;0;2168,8;0;2168,8;100;;;;;100;100;1
RU000A103FA7;СберИОС458;СберИОС 001Р-458R 7Г РБЧ-М;Биржевые облигации;RU000A103FA7;4B02-471-01481-B-001P;3;1000;RUB;495532;0;0;TQCB;Т+: Облигации - безадрес.;21.08.2028;;;1405;1;0;;0;0;;;21.08.2028;0,01;0,7;1156;1406;2562;16.08.2021;1000;;16.08.2021;False;1406;;"Публичное акционерное общество ""Сбербанк России""";7707083893;1;67,97;679,7;0;1359,4;0;1359,4;0;1359,4;100;;;;;100;100;1
RU000A103FC3;Роснфт2P11;ПАО НК Роснефть 002P-11;Биржевые облигации;RU000A103FC3;4B02-11-00122-A-002P;2;1000;USD;2500000;1;0;TQCB;Т+: Облигации - безадрес.;11.07.2031;;;;0;0;2;0;0;;;17.01.2025;6,7;33,41;88;94;182;23.07.2021;1000;;23.07.2021;False;2460;;"публичное акционерное общество ""Нефтяная компания ""Роснефть""";7706107510;1;97,59;95338,09;81037,38;109638,8;78177,23;112498,95;75317,09;115359,09;15;50000;18;250000;21;15;15;0
RU000A103FM2;СберИОС460;СберИОС 001Р-460R 5Г ПРОД;Биржевые облигации;RU000A103FM2;4B02-473-01481-B-001P;3;1000;RUB;528876;0;0;TQCB;Т+: Облигации - безадрес.;26.08.2026;;;679;1;0;;0;0;;;26.08.2026;0,01;0,5;1153;680;1833;19.08.2021;1000;;19.08.2021;False;680;;"Публичное акционерное общество ""Сбербанк России""";7707083893;1;88,56;885,6;0;1771,2;0;1771,2;0;1771,2;100;;;;;100;100;1
RU000A103FY7;ВЭБ1P-30В;ВЭБ.РФ ПБО-001Р-30В;Биржевые облигации;RU000A103FY7;4B02-367-00004-T-001P;1;1000;USD;550000;1;0;TQCB;Т+: Облигации - безадрес.;23.07.2026;;;625;0;0;2;0;0;;;23.01.2025;3,38;16,85;82;100;182;29.07.2021;1000;;29.07.2021;False;646;;"государственная корпорация развития ""ВЭБ.РФ""";7750004150;1;89,03;86289,11;73345,74;99232,48;70757,07;101821,15;68168,4;104409,82;15;11000;18;55000;21;15;10;0
RU000A103G00;sСТМ 1P2;Синара Транспортные Машины 1P2;Биржевые облигации;RU000A103G00;4B02-02-55323-E-001P;2;1000;RUB;10000000;0;0;TQCB;Т+: Облигации - безадрес.;22.07.2026;;;592;0;0;2;0;0;78,94;25,4;22.01.2025;8,7;43,38;83;99;182;28.07.2021;1000;;28.07.2021;False;645;;"Акционерное общество ""Синара - Транспортные Машины""";6672241304;1;78,73;807,08;0;1614,16;0;1614,16;0;1614,16;100;;;;;18;10;1
RU000A103G42;Сбер Sb29R;Сбербанк ПАО 001Р-SBER29;Биржевые облигации;RU000A103G42;4B02-474-01481-B-001P;1;1000;RUB;4000000;0;0;TQCB;Т+: Облигации - безадрес.;31.07.2026;;;610;0;0;2;0;0;83,69;19,37;31.01.2025;7,43;37,05;74;108;182;06.08.2021;1000;;06.08.2021;False;654;;"Публичное акционерное общество ""Сбербанк России""";7707083893;1;83,64;851,46;425,73;1277,19;212,87;1490,06;0;1702,92;50;100000;75;500000;100;10;10;0
RU000A103G59;Сбер Sb30R;Сбербанк ПАО 001Р-SBER30;Биржевые облигации;RU000A103G59;4B02-475-01481-B-001P;1;1000;RUB;15000000;1;0;TQCB;Т+: Облигации - безадрес.;31.07.2026;;;;0;0;2;0;0;;;31.01.2025;7,43;37,05;74;108;182;06.08.2021;1000;;06.08.2021;False;654;;"Публичное акционерное общество ""Сбербанк России""";7707083893;1;83,21;847,16;720,09;974,23;694,67;999,65;669,26;1025,06;15;300000;18;1500000;21;10;10;0
RU000A103GP3;ВТБС-1-51;Банк ВТБ С-1-51 (структурные);Корпоративные облигации;RU000A103GP3;6-55-01000-B-001P;;1000;RUB;;0;0;OCTR;ОТС: Облигации Т+ - безадресные;18.11.2027;;;;1;0;;0;0;;;18.11.2027;;;1058;1129;2187;22.11.2021;1000;Структурные облигации;;False;1129;;Банк ВТБ (публичное акционерное общество);7702070139;1;89,34;893,4;0;1786,8;0;1786,8;0;1786,8;100;;;;;100;100;1
RU000A103GW9;МКБ 1P4;МОСКОВСКИЙ КРЕДИТНЫЙ БАНК 1P4;Биржевые облигации;RU000A103GW9;4B02-27-01978-B-001P;1;1000;RUB;20000000;0;0;TQCB;Т+: Облигации - безадрес.;31.07.2025;;;;0;0;2;0;0;;;30.01.2025;8,42;41,98;75;107;182;05.08.2021;1000;;05.08.2021;False;289;;"""МОСКОВСКИЙ КРЕДИТНЫЙ БАНК"" (публичное акционерное общество)";7734202860;1;91,587726;933,18;849,19;1017,17;821,2;1045,16;793,2;1073,16;9;400000;12;2000000;15;9;9;0
RU000A103H25;ХимТэк 1Р1;НПО ХимТэк 001P-01;Биржевые облигации;RU000A103H25;4B02-01-00602-R-001P;3;600;RUB;150000;0;0;TQCB;Т+: Облигации - безадрес.;31.07.2025;;;270;0;0;4;0;0;93,08;24,8;31.10.2024;13;19,45;75;16;91;05.08.2021;1000;;05.08.2021;False;289;;"Общество с ограниченной ответственностью ""Научно-Производственное Объединение ""ХимТэк""";3123357373;1;93,45;576,73;0;1153,46;0;1153,46;0;1153,46;100;;;;;10;10;1
RU000A103H66;Сбер Sb34R;Сбербанк ПАО 001Р-SBER34;Биржевые облигации;RU000A103H66;4B02-478-01481-B-001P;1;1000;RUB;5000000;1;0;TQCB;Т+: Облигации - безадрес.;31.07.2026;;;;0;0;2;0;0;;;31.01.2025;7,43;37,05;74;108;182;06.08.2021;1000;;06.08.2021;False;654;;"Публичное акционерное общество ""Сбербанк России""";7707083893;1;83,21;847,16;720,09;974,23;694,67;999,65;669,26;1025,06;15;100000;18;500000;21;10;10;0
RU000A103HE5;СберИОС461;СберИОС 001Р-461R 7Г РБЧ-М;Биржевые облигации;RU000A103HE5;4B02-479-01481-B-001P;3;1000;RUB;294260;0;0;TQCB;Т+: Облигации - безадрес.;31.08.2028;;;1415;1;0;;0;0;;;31.08.2028;0,01;0,7;1145;1416;2561;27.08.2021;1000;;27.08.2021;False;1416;;"Публичное акционерное общество ""Сбербанк России""";7707083893;1;55,48;554,8;0;1109,6;0;1109,6;0;1109,6;100;;;;;100;100;1
RU000A103J56;ВТБС-1-69;Банк ВТБ С-1-69 (структурные);Корпоративные облигации;RU000A103J56;6-69-01000-B-001P;;1000;RUB;;0;0;OCTR;ОТС: Облигации Т+ - безадресные;21.10.2027;;;;1;0;;0;0;;;21.10.2027;;;1086;1101;2187;25.10.2021;1000;Структурные облигации;;False;1101;;Банк ВТБ (публичное акционерное общество);7702070139;1;60,51;605,1;0;1210,2;0;1210,2;0;1210,2;100;;;;;100;100;1
RU000A103JB7;СберИОС462;СберИОС 001Р-462R 5Г SBRIF ИНД;Биржевые облигации;RU000A103JB7;4B02-480-01481-B-001P;3;1000;RUB;96696;0;0;TQCB;Т+: Облигации - безадрес.;03.09.2026;;;687;1;0;;0;0;;;03.09.2026;0,01;0,5;1145;688;1833;27.08.2021;1000;;27.08.2021;False;688;;"Публичное акционерное общество ""Сбербанк России""";7707083893;1;83,36;833,6;0;1667,2;0;1667,2;0;1667,2;100;;;;;100;100;1
RU000A103JK8;МетИнвБ С1;Металлинвестбанк С-01;Корпоративные облигации;RU000A103JK8;4-02-02440-B;3;150000;USD;200;0;1;TQOD;Т+: Облигации (USD) - безадрес.;27.02.2032;;;;1;0;2;0;0;;;07.03.2025;7;5235,62;39;143;182;10.09.2021;150000;Субординированные облигации;10.09.2021;False;2691;;"АКЦИОНЕРНЫЙ КОММЕРЧЕСКИЙ БАНК ""МЕТАЛЛУРГИЧЕСКИЙ ИНВЕСТИЦИОННЫЙ БАНК"" (ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО)";7709138570;1;100;14523133,87;0;29046267,74;0;29046267,74;0;29046267,74;100;;;;;100;100;1
RU000A103JQ5;СберИОС402;СберИОС 001Р-402R 5Г ПРОД;Биржевые облигации;RU000A103JQ5;4B02-408-01481-B-001P;3;1000;RUB;218178;0;0;TQCB;Т+: Облигации - безадрес.;04.09.2026;;;688;1;0;;0;0;;;04.09.2026;0,01;0,5;1142;689;1831;30.08.2021;1000;;30.08.2021;False;689;;"Публичное акционерное общество ""Сбербанк России""";7707083893;1;85,66;856,6;0;1713,2;0;1713,2;0;1713,2;100;;;;;100;100;1
RU000A103K20;Маныч02;Маныч-Агро 02;Корпоративные облигации;RU000A103K20;4-01-00031-L;3;1000;RUB;200000;0;0;TQCB;Т+: Облигации - безадрес.;12.02.2026;;;320;1;0;4;0;0;87,73;30,02;14.11.2024;12;29,92;61;30;91;19.08.2021;1000;;19.08.2021;False;485;;"общество с ограниченной ответственностью ""Маныч-Агро""";6166018099;1;87,85;898,55;0;1797,1;0;1797,1;0;1797,1;100;;;;;10;10;1
RU000A103K38;ГПБ Т2-04Д;Банк ГПБ ГПБ-Т2-04Д;Корпоративные облигации;RU000A103K38;4-04-00354-B-002P;3;150000;USD;1735;0;0;TQCB;Т+: Облигации - безадрес.;14.05.2032;;;2223;1;0;2;0;0;;;22.11.2024;4,5;3365,75;144;38;182;26.11.2021;150000;Субординированные облигации;26.11.2021;False;2768;;"""Газпромбанк"" (Акционерное общество)";7744001497;1;69,96;10340875,23;0;20681750,46;0;20681750,46;0;20681750,46;100;;;;;100;100;1
RU000A103KG4;Сбер SbD1R;Сбербанк ПАО 001Р-SBERD1;Биржевые облигации;RU000A103KG4;4B02-481-01481-B-001P;1;1000;RUB;15000000;1;0;TQCB;Т+: Облигации - безадрес.;28.02.2025;;;135;0;0;;0;0;93,55;18,5;;;;;;;03.09.2021;1000;;03.09.2021;False;136;;"Публичное акционерное общество ""Сбербанк России""";7707083893;1;93,44;934,4;864,32;1004,48;836,29;1032,51;808,26;1060,54;7,5;300000;10,5;1500000;13,5;7,5;7,5;0
RU000A103KJ8;Европлн1Р3;ПАО ЛК Европлан 001P-03;Биржевые облигации;RU000A103KJ8;4B02-03-16419-A-001P;1;1000;RUB;7000000;0;0;TQCB;Т+: Облигации - безадрес.;08.08.2031;;;125;0;0;2;0;0;95,43;24,75;14.02.2025;8,55;42,63;60;122;182;20.08.2021;1000;;20.08.2021;False;2488;19.02.2025;"Публичное акционерное общество ""Лизинговая компания ""Европлан""";9705101614;1;95,45;968,55;891,07;1046,03;862,01;1075,09;832,95;1104,15;8;140000;11;700000;14;8;8;0
RU000A103LD9;СберИОС463;СберИОС 001Р-463R 5Г SBRIF ИНД;Биржевые облигации;RU000A103LD9;4B02-482-01481-B-001P;3;1000;RUB;138471;0;0;TQCB;Т+: Облигации - безадрес.;24.09.2026;;;708;1;0;;0;0;;;24.09.2026;0,01;0,5;1124;709;1833;17.09.2021;1000;;17.09.2021;False;709;;"Публичное акционерное общество ""Сбербанк России""";7707083893;1;83,16;831,6;0;1663,2;0;1663,2;0;1663,2;100;;;;;100;100;1
RU000A103LE7;СберИОС464;СберИОС 001Р-464R 7Г РБЧ-М;Биржевые облигации;RU000A103LE7;4B02-483-01481-B-001P;3;1000;RUB;786844;0;0;TQCB;Т+: Облигации - безадрес.;21.09.2028;;;1435;1;0;;0;0;;;21.09.2028;0,01;0,7;1124;1437;2561;17.09.2021;1000;;17.09.2021;False;1437;;"Публичное акционерное общество ""Сбербанк России""";7707083893;1;55,07;550,7;0;1101,4;0;1101,4;0;1101,4;100;;;;;100;100;1
RU000A103LF4;СберИОС465;СберИОС 001Р-465R 5Г ПРОД;Биржевые облигации;RU000A103LF4;4B02-484-01481-B-001P;3;1000;RUB;548428;0;0;TQCB;Т+: Облигации - безадрес.;21.09.2026;;;705;1;0;;0;0;;;21.09.2026;0,01;0,5;1127;706;1833;14.09.2021;1000;;14.09.2021;False;706;;"Публичное акционерное общество ""Сбербанк России""";7707083893;1;68,46;684,6;0;1369,2;0;1369,2;0;1369,2;100;;;;;100;100;1
RU000A103M36;ТрансФ1P07;ТрансФин-М ПАО 001P-07;Биржевые облигации;RU000A103M36;4B02-07-50156-A-001P;2;1000;RUB;6300000;0;0;TQCB;Т+: Облигации - безадрес.;18.08.2031;;;1340;0;0;4;0;0;97,25;55,05;25.11.2024;20,5;51,11;50;41;91;30.08.2021;1000;;30.08.2021;False;2498;;"Публичное акционерное общество ""ТрансФин-М""";7708797192;1;97,22;1000,28;920,26;1080,3;890,25;1110,31;860,24;1140,32;8;126000;11;630000;14;8;8;0
RU000A103MW7;СберИОС467;СберИОС 001Р-467R 7Г TAN;Биржевые облигации;RU000A103MW7;4B02-486-01481-B-001P;3;1000;RUB;173078;0;0;TQCB;Т+: Облигации - безадрес.;03.10.2028;;;;1;0;;0;0;;;03.10.2028;0,01;0,7;1114;1449;2563;27.09.2021;1000;;27.09.2021;False;1449;;"Публичное акционерное общество ""Сбербанк России""";7707083893;1;61,57;615,7;0;1231,4;0;1231,4;0;1231,4;100;;;;;100;100;1
RU000A103N19;АПРИ 05;АПРИ ПАО 05;Корпоративные облигации;RU000A103N19;4-02-12464-K;3;1000;RUB;500000;0;0;TQCB;Т+: Облигации - безадрес.;02.09.2025;;;173;1;0;4;0;0;93,57;30,08;03.12.2024;13;32,41;42;49;91;07.09.2021;1000;;07.09.2021;False;322;;"Публичное акционерное общество ""АПРИ""";7453326003;1;93,56;950,56;0;1901,12;0;1901,12;0;1901,12;100;;;;;10;10;1
RU000A103N43;ИАДОМ Б1P9;ДОМ.РФ Ипотечный агент БО 1P9;Биржевые облигации;RU000A103N43;4B02-09-00307-R-001P;1;547,86;RUB;9749207;0;0;TQCB;Т+: Облигации - безадрес.;28.08.2031;;;1043;0;0;4;0;0;73,34;0;28.11.2024;7,65;10,56;48;44;92;07.09.2021;1000;Облигации с ипотечным покрытием;07.09.2021;False;2508;;"Общество с ограниченной ответственностью ""ДОМ.РФ Ипотечный агент""";7727290538;1;73,29;407,04;329,7;484,38;317,49;496,59;276,79;537,29;19;194985;22;974925;32;12;10;0
